Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present <WUG> <WUG> present forget","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  forget)))))))","(START (IP present (VP <WUG> (CP <WUG> (IP present (VP (LEX forget ) ) ) ) ) ) )",-96.988302965,-97.0464359964,0.943524420734,0.241597477048,0.000176353900829,369.525819268,42.,7.00697198254,2.00000036048;1.05643572037;1.00003942464;1.00000034614;1.9999999965;6.90009236612
"present laugh <WUG> present buy","(START  (IP  (LEX  present) (VP  (LEX  laugh) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  buy)))))))","(START (IP present (VP (LEX laugh ) (LEX <WUG> ) present (VP (LEX buy ) ) ) ) )",-71.6732160864,-71.8054688684,0.876119499838,0.426933120244,0.000304804001949,278.251430729,28.,7.12345948719,2.00000036048;2.;1.00000442005;1.00000004511;1.99999999954;5.23033653567
"present <WUG> <WUG> present leave","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  leave)))))))","(START (IP present (VP <WUG> (CP <WUG> (IP present (VP leave ) ) ) ) ) )",-94.2705974462,-94.3287562742,0.943500081285,0.241895784267,0.000298589479925,344.729959298,72.,6.00699778235,2.00000036048;1.05643572054;1.00003942464;1.00000034264;1.00002579981;5.90011816908
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (VP <WUG> (CP <WUG> (IP present (VP (LEX <WUG> ) ) ) ) ) ) )",-125.336337456,-125.967571308,0.531935066548,0.930637520028,4.52210380632e-07,549.249150991,84.,6.57074673968,2.00000036048;1.05640921564;1.00003940551;1.00054036876;1.56377455951;6.46338029866
"present sneeze <WUG> present leave","(START  (IP  (LEX  present) (VP  (LEX  sneeze) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  leave)))))))","(START (IP present (VP (LEX sneeze ) (LEX <WUG> ) present (VP leave ) ) ) )",-69.7285786527,-69.8608572344,0.876096896521,0.427231488149,0.000311460774248,261.538025021,48.,6.1234852866,2.00000036048;2.;1.00000442005;1.00000004465;1.00002579981;4.23036233519
"present notice <WUG> present turn","(START  (IP  (LEX  present) (VP  (LEX  notice) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  turn)))))))","(START (IP present (VP (LEX notice ) (LEX <WUG> ) present (VP (LEX turn ) ) ) ) )",-72.2923518988,-72.4246046808,0.876119499838,0.426933120244,0.000425420376683,280.138064236,28.,7.12345948719,2.00000036048;2.;1.00000442005;1.00000004511;1.99999999954;5.23033653567
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (VP <WUG> (CP <WUG> (IP present (VP (LEX <WUG> ) ) ) ) ) ) )",-125.336337456,-125.967571308,0.531935066548,0.930637520028,4.52210380632e-07,549.249150991,84.,6.57074673968,2.00000036048;1.05640921564;1.00003940551;1.00054036876;1.56377455951;6.46338029866
"present <WUG> <WUG> present keep","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  keep)))))))","(START (IP present (VP <WUG> (CP <WUG> (IP present (VP keep ) ) ) ) ) )",-95.10547334,-95.2157618673,0.895575700009,0.44251636813,0.000120786589805,350.156358794,72.,6.05779072428,2.00000036048;1.05643572053;1.00003942464;1.00000034282;1.05081874156;5.95091111085
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (VP <WUG> (CP <WUG> (IP present (VP (LEX <WUG> ) ) ) ) ) ) )",-125.336337456,-125.967571308,0.531935066548,0.930637520028,4.52210380632e-07,549.249150991,84.,6.57074673968,2.00000036048;1.05640921564;1.00003940551;1.00054036876;1.56377455951;6.46338029866
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (VP <WUG> (CP <WUG> (IP present (VP (LEX <WUG> ) ) ) ) ) ) )",-125.336337456,-125.967571308,0.531935066548,0.930637520028,4.52210380632e-07,549.249150991,84.,6.57074673968,2.00000036048;1.05640921564;1.00003940551;1.00054036876;1.56377455951;6.46338029866
