-12.493223668586802	CP LEX
-1.947040151008907	CP _null IP
-8.779753888419906	CP LEX IP
-12.493223668586802	CP LEX VP
-9.622650449833317	IP _past _think CP
-9.622650449833317	IP _present LEX _about
-8.849470158352663	IP _present LEX _on
-9.622650449833317	IP _past _say CP
-10.31577980810456	IP LEX _cost
-8.775362773754692	IP _present _be VP
-10.721227094232258	IP _present _work PP
-3.538739553827959	IP _present LEX
-11.41432081077402	IP LEX _bounce
-7.1803196872771675	IP _can LEX
-9.11183195507623	IP _could VP
-8.469983134276248	IP _could LEX
-4.0232349537573615	IP LEX
-8.195547639351991	IP _would _like IP
-10.721227094232258	IP _present _see LEX
-10.028106646751882	IP _past _tell CP
-5.311988052345115	IP _past VP
-8.581208107253017	IP _past LEX _on
-20.557701956260377	IP LEX CP
-8.706370411493275	IP _will VP
-7.224771379395318	IP _present LEX _non-finite VP
-7.502402597518996	IP _can VP
-10.721227094232258	IP _non-finite _paint
-9.622650449833317	IP _present LEX LEX IP
-11.41432081077402	IP _'d _cut _on
-9.804968442147448	IP _past LEX PP
-8.470294610491804	IP _non-finite _drink
-11.41432081077402	IP LEX _try IP
-16.526415530048467	IP _non-finite _ride
-8.195547639351991	IP _'d VP
-6.501859090416339	IP _present _think LEX IP
-10.721227094232258	IP LEX LEX LEX
-8.641832335914652	IP _non-finite LEX PP
-10.31577980810456	IP _present LEX _play _with
-11.41432081077402	IP _past _sound PP
-3.1784962234938954	IP _present _be
-9.804968442147448	IP _present LEX LEX
-7.888238120580543	IP _shall VP
-8.524050042870524	IP _should VP
-10.31577980810456	IP _past LEX LEX PP
-7.110521139175577	IP _would LEX
-6.204939056644639	IP _non-finite VP
-10.31577980810456	IP _must LEX
-9.804968442147448	IP _present LEX _into
-10.721227094232258	IP _past LEX IP
-16.526415530048467	IP _non-finite _talk _to
-9.468502316073259	IP _might VP
-8.641832335914652	IP _'ll VP
-8.92951218053887	IP _past LEX _to
-11.41432081077402	IP _present _let IP
-7.803666874423774	IP _should LEX
-5.8930128789098	IP _non-finite LEX
-20.557701956260377	IP LEX IP
-20.557701956260377	IP LEX NP
-4.186176630577395	IP _present VP
-8.236369455643189	IP _would VP
-7.8309058327570815	IP _will LEX
-10.31577980810456	IP _'ll _get
-8.92951218053887	IP _'d _like IP
-20.557701956260377	IP LEX PP
-10.31577980810456	IP LEX _present LEX
-16.5146506884162	IP LEX VP
-9.622650449833317	IP _non-finite _show
-10.028106646751882	IP _ca LEX
-3.9280100785539456	IP _past LEX
-10.721227094232258	IP _present LEX _non-finite _talk _to
-11.41432081077402	IP _past _think LEX
-15.836231314579372	IP LEX LEX
-10.721227094232258	IP _present _tell IP
-8.706370411493275	IP _present LEX _to
-9.622650449833317	IP LEX _write _on
-16.062639754068538	LEX _under
-9.54890306032854	LEX _study
-16.062639754068538	LEX _cry
-7.6771036861685396	LEX _sit
-10.236139673878538	LEX _'ll
-9.836583918258539	LEX _shut
-8.450293200698539	LEX _catch
-10.24204659733854	LEX _bear
-9.83264208541854	LEX _in
-7.75714632376854	LEX _show
-10.24204659733854	LEX _brush
-10.935186490828539	LEX _light
-9.32576023772854	LEX _run
-7.0639995986585395	LEX _give
-10.236143295968539	LEX _eat
-10.935186490828539	LEX _plan
-16.062639754068538	LEX _must
-9.836583918258539	LEX _fit
-10.935186490828539	LEX _swing
-10.929286854438539	LEX _finish
-10.935186490828539	LEX _choose
-16.062639754068538	LEX _miss
-10.935186490828539	LEX _part
-10.24204659733854	LEX _plug
-8.63261451458854	LEX _smell
-10.929286854438539	LEX _pretend
-16.062639754068538	LEX _read
-10.935186490828539	LEX _as
-10.24204659733854	LEX _point
-9.54890306032854	LEX _wash
-8.37025058644854	LEX _push
-8.04449901120854	LEX _can
-16.062639754068538	LEX _cost
-10.24204659733854	LEX _picture
-7.93887579390854	LEX _talk
-10.935186490828539	LEX _whine
-9.14343916673854	LEX _learn
-16.062639754068538	LEX _leave
-9.836583918258539	LEX _behave
-10.24204659733854	LEX _notice
-8.37025058644854	LEX _hurt
-10.935186490828539	LEX _magic
-10.935186490828539	LEX _discipline
-10.935186490828539	LEX _collect
-16.062639754068538	LEX _into
-10.935186490828539	LEX _without
-9.83067939522854	LEX _would
-8.63261451458854	LEX _open
-7.8903958567385395	LEX _drink
-8.53676668900854	LEX _sound
-8.22675500752854	LEX _start
-9.836583918258539	LEX _lie
-10.935186490828539	LEX _bang
-10.935186490828539	LEX _goING
-10.935186490828539	LEX _lock
-10.935186490828539	LEX _scream
-10.92341461792854	LEX _will
-10.935186490828539	LEX _bowl
-15.370107012868539	LEX _cut
-4.853144215178539	LEX _have
-6.61787056049854	LEX _take
-10.935186490828539	LEX _dash
-10.24204659733854	LEX _firm
-10.24204659733854	LEX _tip
-10.935186490828539	LEX _settle
-7.32428256151854	LEX _work
-8.53730446727854	LEX _blow
-10.935186490828539	LEX _blast
-10.935186490828539	LEX _pop
-7.89067793327854	LEX _hear
-8.53730446727854	LEX _break
-10.935186490828539	LEX _smoke
-10.935186490828539	LEX _Boston
-10.929286854438539	LEX _for
-10.24204659733854	LEX _attach
-7.29590082837854	LEX _past
-10.24204659733854	LEX _press
-10.935186490828539	LEX _unbuckle
-8.98928883391854	LEX _that
-10.935186490828539	LEX _break_dance
-8.10163842777854	LEX _try
-10.935186490828539	LEX _untie
-10.92341461792854	LEX _know
-10.935186490828539	LEX _fund
-10.24204659733854	LEX _bake
-10.24204659733854	LEX _roast
-10.935186490828539	LEX _screw
-9.14343916673854	LEX _juggle
-10.935186490828539	LEX _knit
-10.935186490828539	LEX _pay
-10.935186490828539	LEX _mail
-8.63261451458854	LEX _color
-9.54890306032854	LEX _chase
-4.288964207108539	LEX _go
-10.935186490828539	LEX _may
-10.929286854438539	LEX _out
-16.062639754068538	LEX _love
-9.32576023772854	LEX _fly
-9.836583918258539	LEX _top
-10.935186490828539	LEX _party
-10.935186490828539	LEX _crack
-10.935186490828539	LEX _back
-9.32576023772854	LEX _climb
-10.935186490828539	LEX _behind
-10.935186490828539	LEX _freeze
-9.836583918258539	LEX _understand
-16.062639754068538	LEX _kiss
-10.24204659733854	LEX _float
-16.062639754068538	LEX _from
-10.935186490828539	LEX _unscrew
-10.935186490828539	LEX _ski
-10.935186490828539	LEX _lay
-6.85595753922854	LEX _present
-9.836583918258539	LEX _dress
-10.935186490828539	LEX _movie
-10.935186490828539	LEX _die
-9.836583918258539	LEX _feed
-10.935186490828539	LEX _offer
-10.935186490828539	LEX _onto
