-4.379565944268851	CP LEX
-2.057183841373938	CP _null IP
-12.634974792296038	CP LEX _present VP
-12.539669693394751	CP LEX IP
-5.989159711605895	CP _null _might VP
-14.937057004067533	CP LEX VP
-8.62277047994198	IP _present _like _non-finite VP
-10.089365310465654	IP _past LEX VP
-10.494822549482135	IP _present LEX IP
-6.359342437209566	IP LEX _go
-10.494822549482135	IP _present _wanT IP
-9.801687172578548	IP _past _say CP
-10.494822549482135	IP LEX _bump
-8.990373728479257	IP LEX _sound PP
-11.187946123149702	IP _present LEX VP
-11.187946123149702	IP LEX _go _non-finite LEX
-6.911131650052646	IP _present _want _non-finite VP
-9.242076443393174	IP LEX _go _non-finite VP
-11.187946123149702	IP _non-finite LEX LEX VP
-9.578545982011848	IP _present LEX _call
-8.29742404425654	IP _non-finite _put
-8.052344525363608	IP _could VP
-7.060518140971969	IP LEX
-16.827115846823524	IP LEX _cook
-10.089365310465654	IP _present _see LEX
-10.089365310465654	IP _past _tell CP
-4.288970698756719	IP _past VP
-10.494822549482135	IP _non-finite LEX VP
-21.14878265520601	IP LEX CP
-7.450153902896626	IP _will VP
-6.592624602329488	IP _can VP
-10.494822549482135	IP _present LEX PP
-9.801687172578548	IP _past LEX PP
-7.722254894654394	IP _'d VP
-10.494822549482135	IP _present LEX LEX _cook
-9.801687172578548	IP _will _have _non-finite VP
-8.14346702924749	IP _non-finite LEX PP
-9.801687172578548	IP _might LEX
-11.187946123149702	IP _would _think _of
-9.578545982011848	IP LEX _use _non-finite LEX
-10.089365310465654	IP LEX _start _with
-10.494822549482135	IP LEX _begin
-11.187946123149702	IP LEX _go IP
-4.122862468636873	IP _null
-7.691271715321017	IP _shall VP
-7.5502203840314275	IP _should VP
-16.827115846823524	IP _non-finite LEX _at
-10.494822549482135	IP _will _look PP
-11.187946123149702	IP LEX _roll
-9.577844480366096	IP _present _want IP
-11.187946123149702	IP _would LEX
-16.827115846823524	IP LEX _call
-8.24318259799895	IP _past _put
-6.442630181935756	IP _non-finite VP
-16.827115846823524	IP _might VP
-9.578545982011848	IP _present LEX LEX VP
-8.623040348079043	IP _'ll LEX
-9.108545893896803	IP _should LEX
-6.359341619909652	IP _non-finite LEX
-21.14878265520601	IP LEX IP
-21.14878265520601	IP LEX NP
-2.332978432856764	IP _present VP
-10.089365310465654	IP LEX _win
-11.184409713218741	IP LEX _do
-8.548682041035084	IP _past _saw
-6.533864818557512	IP _would VP
